Borders,"Freedom, 'I'dom, 'Me'dom. Where's your 'We'dom?. This world needs a brand new 'Re'dom. We'dom - the key. We'dom the 'key to life!. Let's be 'dem. We'dom smart phones. Don't be dumb!. Borders (Whats up with that?). Politics (Whats up with that?). Police shots (Whats up with that?). Identities (Whats up with that?). Your privilege (Whats up with that?). Broke people (Whats up with that?). Boat people (Whats up with that?). The realness (Whats up with that?). The new world (Whats up with that?). Am gonna keep up on all that. Guns blow doors to the system. Yeah fuck 'em when we say we're not with them. We're solid and we don't need to kick them. This is North, South, East and Western. Guns blow doors to the system. Yeah fuck 'em when we say we're not with them. We're solid and we don't need to kick them. This is North, South, East and Western. Queen (Whats up with that?). Killing it (Whats up with that?). Slaying it (Whats up with that?). Your goals (Whats up with that?). Being bae (Whats up with that?). Making money (Whats up with that?). Breaking internet (Whats up with that?). Love wins (Whats up with that?). Living it (Whats up with that?). Being real (Whats up with that?). Guns blow doors to the system. Yeah fuck 'em when we say we're not with them. We're solid and we don't need to kick them. This is North, South, East and Western. Guns blow doors to the system. Yeah fuck 'em when we say we're not with them. We're solid and we don't need to kick them. This is North, South, East and Western. [Bridge] x2. We representing peeps, they don't play us on the FM. We talkin' in our sleep, they still listen on a system. We sitting in the stoop. Where we get a scoop. This is how we keep it cool. This is how we do. We representing peeps, they don't play us on the FM. We talkin' in our sleep, they still listen on a system. We sitting in the stoop. Where we get a scoop. This is how we keep it cool. This is how we do. Egos (Whats up with that?). Your values (Whats up with that?). Your beliefs (Whats up with that?). Your families (Whats up with that?). Histories (Whats up with that?). Your future (Whats up with that?). My boys (Whats up with that?). My girls (Whats up with that?). Freedom (Whats up with that?). Your power (Whats up with that?). Guns blow doors to the system. Yeah fuck 'em when we say we're not with them. We're solid and we don't need to kick them. This is North, South, East and Western. Guns blow doors to the system. Yeah fuck 'em when we say we're not with them. We're solid and we don't need to kick them. This is North, South, East and Western. We representing peeps, they don't play us on the FM. We talkin' in our sleep, they still listen on a system. We sitting in the stoop. Where we get a scoop. This is how we keep it cool. This is how we do. We representing peeps, they don't play us on the FM. We talkin' in our sleep, they still listen on a system. We sitting in the stoop. Where we get a scoop. This is how we keep it cool. This is how we do. Gonna keep up on all that. Gonna be doing it like that"
Born Free,"Whooo!. Yeah men made powers. Stood like a tower higher and higher hello. And the higher you go you feel lower, oh. I was close to the end staying undercover. Staying undercover. With a nose to the ground I found my sound. Got myself an interview tomorrow. I got myself a jacket for a dollar. And my nails are chipped but I'm eager. And the car doesn't work so I'm stuck here. Yeah I don't wanna live for tomorrow. I push my life today. I throw this in your face when I see ya. I got something to say. I throw this shit in your face when I see ya. Cause I got something to say. I was born free (born free). I was born free (born free). (bo-bo-born free ....). You could try to find ways to be happier. You might end up somewhere in Ethiopia. You can think big with your idea. You ain't never gonna find utopia. Take a bite out of life make it snappier yeah. Ordinary gon super trippier. So I check shit cause I'm lippier. And split a cheque like slovakia. Yeah I don't wanna live for tomorrow. I push my life today. I throw this in your face when I see you. I got something to say. I throw this shit in your face when I see you. Cause I got something to say. I was born free (born free). I was born free (born free). I was born free (born free). (bo-bo-born free ....). Ooooh. I don't wanna talk about money, 'cause I got it. And I don't wanna talk about hoochies, 'cause I been it. And I don't wanna be that fake, but you can do it. And imitators, yeah, speak it. Oh Lord? whoever you are, yeah come out wherever you are. Oh Lord? whoever you are, yeah come out wherever you are. And tell 'em!. Born free (born free). I was born free (born free). I was born free (born free). I was born free (born free). (bo-bo-born free ....)"
Boyz,"NANANNANANANANANANNANANA. BOYZ THERE?. HOW MANY BOYZ THERE?. HOW MANY TEQUILAS IN THE PLACE. HOW MANY BEERS ARE IN THE CASE?. BOYS THERE. HOW MANY. BOYZ THERE?. HOW MANY DUTTY WINE SWING IT AWAY. HOW MANY SHOTS WITHOUT A CHASE. BOYS THERE. HOW MANY. BOYZ THERE?. HOW MANY MASH UP AND IN A HAZE. HOW MANY WACKY DIP FALL ON THEIR HEAD?. BOYS THERE. HOW MANY. BOYZ THERE?. HOW MANY NO MONEY BOYZ ARE CRAZY. HOW MANY BOYZ ARE RAW. HOW MANY BOYZ ARE ROWDEY. HOW MANY START A WAR. OOOOOOOOOOOOOOOOOOOW GOSH,. HEY NOW. LET ME GO HEY NOW. CAN WE GO RIDIN UP A DIRTY TRACK UP TO LAVENTILLE (IN TRINIDAD). COULD U SHOW ME FOR I MAKE IT BACK. SOME WHERE I CAN CHILL. HEY NOW. LET ME GO HEY NOW. CAN WE GO RIDING ON A MOTOR BIKE. UP TO SUGER HILL ( IN BEQUIA). COOKING CHICKEN ON THE WALL. WITH THE SYSTEM UP ON FULL. . WHAT WE DO NOW. DUPPA BOUNCE. DEM DER. DUPPA BOUNCE"
Boyz (Feat. Jay Z),"[Intro: Jay-Z]. M. I. -M. I. -M. I. A. M. I. -M. I. -M. I. A. M. I. A; M. I. -M. I. -M. I. A. Soldiers... Stomp! Soldiers... Stomp!. Soldiers... Stomp! Soldiers... Stomp!. Come On! Come On! Come On!. [Verse 1: M. I. A.]. How many tequilas in the place. How many beers are in the case?. Boys there, how many? Boys there, how many?. How many Dutty Wine swing it away. How many shots without a chase?. Boys there, how many? Boys there, how many?. How many mash up and in a haze. How many rocket that fall on the head. Boys there, how many? Boys there, how many?. How many no money boys are crazy. How many boys are raw. How many no money boys are rowdy. How many start a war. How many no money boys are crazy. How many boys are raw. How many no money boys are rowdy. How many start a war. [Jay-Z]. How many soldiers are ready to fight. How many ready for war. How many sick of them how many pricks. How many ready for more. [M. I. A.]. How many people say nothing when idiot says it all. How many people get frustrated waiting for Bush to fall. [Jay-Z]. How many soldiers are ready to fight. How many ready for war. How many niggas get locked up for drugs. The government swinging at all. [M. I. A.]. How many billions dead it takes before the troops are home. How many fans? no what you did is wrong. [Jay-Z]. Gotta get Bush out the chair, give Obama the floor. Let's bring back Reagan, at least he was getting that raw. These politicians don't give a shit, the hood's still getting ignored. Gotta get paid now, for all the of the days before it got sprayed. Can you put dogs away, can I get paid now. how much we continue to move the white. Triple the A or the B like math. Halo like bikes, just to wheelie through life. American Dream don't last through the night. American Pie, can I get a slice?. American Dream don't last through the night. American Pie, can I get a slice?. Soldiers... Stomp! Soldiers... Stomp!. Soldiers... Stomp! Soldiers... Stomp!. [M. I. A]. What we do now. Duppa bounce. Dem der duppa bounce. What we do now. Duppa bounce. Dem der duppa bounce. What we do now. Duppa bounce. Dem der duppa bounce. What we do now. Duppa bounce. Dem der duppa bounce. It's the new warlord. Nanana nana nana nanananana na nana. Boys there, how many? Boys there, how many?. Nanana nana nana na nanana na nana. Boys there, how many? Boys there, how many?. How many no money boys are crazy. How many boys are raw. How many no money boys are rowdy. How many start a war. How many no money boys are crazy. How many boys are raw. How many no money boys are rowdy. How many start a war. Oh gosh t's the new warlord!"
Bring The Noize,"Free them, free them, free them, free them. Freedom, freedom. I'm so tangy, people call me Mathangi. Goddess of word, bitches, I'm a keep it banging. Truth is like a rotten tooth, you gotta spit it out. Let the bottom two. Let my wisdom work it out. Big on the underground, can't knock me down. Vicki Leekx bitches, better buy it on demand. I think by my ten and I stand by two. I can say lots with little words or few like. I done had 'em, yeah, me the madame. I'll introduce you do the zundum zudums. Come let me go, do you like my perfume?. Made it at home with some gasoline and shrooms. Oil and water are two extremes. We like fucking carpets, you like fucking brooms. Why is your tattoo some ugly looking thing?. I got many designs they're adding on Bing. My cousins got his DCS he's decorating. He's handy you might need him. When I'm finishing what I'm saying. Let's be frank, you must damn understand. I don't care what you smell what you fucking drank. A lot to be pissed, their mates we were yanks. 'Cause it's not me and you, it's the fucking banks. Bring the noise when we run upon them. Bring the noise when we run upon them. Bring the noise when we run upon them. Bring the noise when we run upon them. Bring the noise when we run upon them. Free them, free them, free them, free them. Freedom, freedom. Truth is like a rotten tooth, you gotta spit it out. Let the bottom two. Let my wisdom work it out. The word is out, sending yours on the prow. Words unannounced. Hope you heard 'em like cows. Have the canny body, worth a tally and a wrench. Bitch, my swag rich, can't touch this. So click, click, click, lose it off my dick. Just 'cause I'm numb it don't make me thick. Got my overweight, heavyweight, be my slave freak. If you need the cheese. Then my shit cost stake. I got a bug spray, bucket, stick. Tons of the fun stuff and and tons of it. Bring the noise when we run upon them. Bring the noise when we run upon them. Bring the noise when we run upon them. Bring the noise when we run upon them. Bring the noise when we run upon them. Bring the noise when we run upon them. Free them, free them, free them, free them. Freedom, freedom. Free them, free them, free them, free them. Free them, free them, free them, free them. Freedom's just another word. Nothing like the new. Freedom's just another word. Nothing like the new. Freedom's just another word. Nothing like the new. Freedom's just another word. Nothing like the new"
Bring The Noize (Matangi Street Edition),"Dem-dem-dem-free-freekdem. Dem-dem-dem-free-free-dem. I霅m so tangy, people call me mathangi. Goddess of word, bitches I霅mma keep it banging. Truth is like a rotten tooth. You gotta spit it out!. Let the bottom two. Let my wisdom work it out. Big on the underground, can霅t knock me down. Vicki leekx bitches, back by dope demand. I sleep on my talent and I stand by it too. I can say lots with a little words. Or few like. Like adam had 'em, yeh, me, the madame. Yeah I霅ll introduce you to the dooms do dooms. Come let we go, do you like my perfumes?. Made it at home with some gasoline. And shrooms. Oil and water are two extremes. We like fucking carpets, you fucking brooms. Why is your tattoo some ugly looking thing?. I got many designs. They're downloading on bing. My cousin got his g. c. s. e. 's decorating. He霅s handy you might need him. When I finish what I霅m saying. Let's be frank, you my stan, I'm your stan. I don霅t care what you smoke. What you fucking drank. I'm allowed to be pissed. At mates who are yanks. Cause it霅s not me and you. It's the fucking banks!. Bring the noise when we run upon them!. Bring the noise when we run upon them!. Bring the noise when we run upon them!. Bring the noise when we run upon them!. Dem-dem-dem-free-freekdem. Dem-dem-dem-free-free-dem. Truth is like a rotten tooth. You gotta spit it out. I left the bottom two. Let my wisdom work it out. The world is ours, send your soldier powers. These words I announce. Hope you heard 'em like cows. Alpha kenny buddy, roger, charlie, and rich. Bitch, my swag bitches. But you can霅t touch this. So click, click, click. Please get off my dick. Just 毳cause I know more don霅t make me thick. I'm a overweight, heavyweight. Female slick rick. If you need the trees. Then my shits got stick. I got bug spray, bucket, stick. Tons of the fun stuff, tons and tons of it. Bring the noise when we run upon them!. Bring the noise when we run upon them!. Bring the noise when we run upon them!. Bring the noise when we run upon them!. Dem-dem-dem-free-freekdem. Dem-dem-dem-free-free-dem. Freedom霅s just another word. Choose. Nothing left to lose. Choose. Freedom霅s just another word. Choose. Nothing left to lose. Choose. Freedom霅s just another word. Choose. Nothing left to lose"
Bucky Done Gun,"London. Quiet down and I need to make a sound. New York. Quiet down and I need to make a sound. Kingston. Quiet down and I need to make a sound. Brazil. Quiet down and I need to make a sound. They_验re comin break the window. They_验re comin break the door. They_验re bustin down the big wall. And sounding in the Four. They_验re comin break the window. They_验re comin break the door. They_验re bustin down the big wall. And sounding in the hall. (refr眨o) (2X). What do you want?. Bucky done gun. What do you want?. The fire done fun. What do you want?. Bucky done gun. Get crackin', get get crackin'. Time to spare, new shit. I_验m rocking on this new bed. I_验m hot now you_验ll see. I_验ll bite you just to get peace. Heavy way, wrestler. Fight me in the comfort ah. Let you be superior. I_验m filthy with the fury ya. London. Quiet down and I need to make a sound. New York. Quiet down and I need to make a sound. Kingston. Quiet down and I need to make a sound. Brazil. Quiet down and I need to make a sound. I_验ll hard drive your bit. I_验m battered by your sumo grip. Lucky I like feeling shit. My stamina can take it. Gymnastics super fit. Muscles on the gun clip. Bite, teeth, nose bleed. Time to be in the scarf peace. (refr眨o) (2X). What do you want?. Bucky done gun. What do you want?. The fire done fun. What do you want?. Bucky done gun. Get crackin', get get crackin'. Can I get control. Do you like me vulnerable. I_验m armed and I_验m equal. More fun for the people. Physical, brute force. Steel, iron, you_验re the boss. Yeah, you_验re so do-able. Grind me down sugar salt. (refr眨o) (2X). What do you want?. Bucky done gun. What do you want?. The fire done fun. What do you want?. Bucky done gun. Get crackin', get get crackin'"
Can See Can Do,"Checking my headphone staying until dawn. Doesn't make a difference if they all become the same form. Looking back at history, yeah all the things that it's changed. Some things are just do, and some things are just don't. Can see, can do, can see can do, can you?. Can we get past history, wanna make a future with you. Can see, can do, can see can do, can you?. Can we get past history, wanna make a future with you. There's only a few things that I really really get. Yeah you know, I'm sure about that. There's only a few things that can knock me off my track. Yeah of course I'm sure about that. There's only a few things that I really really get. Yeah you know, I'm sure about that. There's only a few things that can knock me off my track. Yeah of course I'm sure about that. I keep it going like it's never enough. Chasing the mountains and the things above. Some people see planes, some people see drones. Some people see a do, some people see don't. Can see, can do, can see can do, can you?. Can we get past history, wanna make a future with you. I keep my shoulders up, my head all wrapped up. Second stances makes my mind fucked up. I keep it cool when things are hot and tough. I stay on it like they can't catch up. Can see, can do, can see can do, can you?. Can we get past history, wanna make a future with you. (Na na na nana nanana) (x4). [?] , got two words. One can? t see two, can? t see, stay in the [?]. Wanna get poor [?] at the VS. P. S. , do you wanna drink beers. [?]. Wanna get, side to side, jerk a dick on my shoelace. Can see, can do, can see can do, can you?. Can we get past history, wanna make a future with you"
Caps Lock,"Caps locks are still on when I log off to sleep. My baby stays awake for every dream i try to keep. No matter what they say, I'll carry on thinking this way. I oversee my life and whats happened to me. Liquid washed down my throat like soap, yeah. I don't wanna think about the shit that's warped. But I don't wanna be deep on this beat. And I can't fucking let go of whats around me. Yeah, my left side is my right side. If its vice versa i'm still the same side. Stay until it gets better. I never trust a letter. When it don't write, don't matter. I just got a knew one. I don't wanna get lost on your screen. except when its hit by big sunbeam. I want you to know my thought stream. That's why I'm always trying to stay in my dream"
Come Around (feat. Timbaland),"Check my coat in and I paid the dollar,. Sidekick rings, ""what's up? holla!"". Text the address, I'll see you later. Baby come down. Come down, come down, come down. run down, run down, run down. Run, make a run, make a run, make a run, make a run, make a run down. A dun da da dun da da dun da da dun da da dun dun. Beat goes on. A dun da da dun da da dun da da dun da da dun dun. Beat goes on. In a faraway land we got shit made. Ray-Ban shades, warheads laid. Babies born in air raids. My girls run the Everglades. Indian tribesmen gamble spades. Indian chicks, they get men laid. Milk and honey, smoke high-grade. Gold and diamond, gems and jade. Ride up on our tanks, invade. Blow up thing to save our nam. Mina, Rina, Tina, Sabrina. Being a super Indian babe. We black market, we black made. We hit shit out when it rains. Would you come down and catch my train?. Would you run down and play this game?. Check my coat in and I paid the dollar,. Sidekick rings, ""what's up? holla!"". Text the address, I'll see you later. Baby come down. Come down, come down, come down. run down, run down, run down. Run, make a run, make a run, make a run, make a run, make a run down. A dun da da dun da da dun da da dun da da dun dun. Beat goes on. A dun da da dun da da dun da da dun da da dun dun. Beat goes on. Timbaland:. Baby girl. You and me, need to go to your teepee. The moon is full, and I'm shining.. Baby, I know you see me.. Put a hump or two on your back. Jst like that. Oh girl you're on fire.. I don't wanna be in love with you. Imma just break you off and say goodbye. The night is young. Don't make me wait,. You just might miss your chance.. I'm gon' tell you the truth. Timbaland, I'm the motherfuckin' man.. Today's the day, girl, let me get that. Don't get mad. In fact, let me hit that. I've been overkilling them, I break backs. Come down, run down. Girl, where your place at?. M.I.A.:. Check my coat in and I paid the dollar,. Sidekick rings, ""what's up? holla!"". Text the address, I'll see you later. Baby come down. Come down, come down, come down. run down, run down, run down. Run, make a run, make a run, make a run, make a run, make a run down. A dun da da dun da da dun da da dun da da dun dun. Beat goes on. A dun da da dun da da dun da da dun da da dun dun. Beat goes on. Timbaland:. Don't get it twisted baby girl, baby boy 'cause Timbaland ain't dead. Don't get it twisted baby girl, baby boy 'cause Timbaland ain't dead. Bounce"
Come Walk With Me,"There's a thousand ways to meet you now. There's a thousand ways to track you down. Whatever you said and done. There's a thousand ways to make it count. There is nothing that can touch me now. You can't even break me down. Everytime you think of some. It's already been did it done. Can I be your best friend? Can I make it to the end?. Can you give me some of. What you went and gave them?. Come walk with me. You ain't gotta shake just be with me. You ain't gotta throw your hands in the air. 'Coz tonight we ain't acting. Like we don't care. It's cool it takes two, so I'm gonna still fux with you. It's cool it takes two, so I'm gonna still fux with you. There's a thousand ways to meet you now. There's a thousand ways to track you down. Whatever you said and done. There's a thousand ways to make it count. There is nothing that can touch me now. You can't even break me down. Everytime you think of some. It's already been did it done. Can I be your best friend? Can I make it to the end?. Can you give me some of what you went. And gave them?. Come walk with me. You ain't gotta shake just be with me. You ain't gotta throw your hands in the air. 'Coz tonight we ain't acting. Like we don't care. Trying to feel like what that feeling's like. When someone makes you feel alright. We can take the same path tonight. For the ride I got plenty of time. What doesn't kill us makes us stronger. That's why my roads get longer and longer. My tracks are less traveled here to Uganda. Can we touch base just to discuss agenda. Can I be your best friend?. Can I make it to the end?. Can you give me some of what you went. And gave them?. Come walk with me. You ain't gotta shake it just be with me. You ain't gotta throw your hands in the air. 'Coz tonight we ain't acting. Like we don't care. It's cool it takes two, so I'm gonna still fux with you. It's cool it takes two, so I'm gonna still fux with you. Back, back, back. Power, power, power. Back, back, back. Power, power, power. Back, back, back. Power, power, power. M. I. A. coming back with power, power"
Double Bubble Trouble,Uh Oh you're in trouble. I step up in the game and I burst that bubble. Uh Oh you're in trouble. I step up in the game and I burst that bubble. Uh Oh you're in trouble. I step up in the game and I burst that bubble. Bought up a baby in a bandana. I boarded a boeing eating a banana. Bounce on the bed. Battling with heads. It's based on a story that nobody read. (people see me as trouble see me see me as trouble). See me see me as trouble. Uh Oh. (people see me as trouble see me see me as trouble). See me see me as trouble. Coz I got a reputation. Got A Got A reputation. And I got a reputation. Got A Got A reputation
Dutch Dutch,This is why I got. If... Why don't you dance to that bang. Bad on you be love story ehh
Exodus (Feat. The Weeknd),"[Intro]. Come on this exodus. [Verse 1]. Do you want to come on this exodus?. If you got swag, fuck with us. And do you wanna ride like a crusader?. You ain't gotta Christian Dior (christ endour). My blood type is no negative. But I'm positive that I'm too deep. Switch the light on when we hit the sheets. Truly what I see is all I keep. I see you stacked chicks their views are blocked in. When I help 'em you say broke in. I see you locked in you say I don't let you in. How come all this drama's still trending. [Hook]. Baby you can have it all. Tell me what for. Baby you can have it all. Tell me what for. [Verse 2]. New frontier I got news from there. Let's sail it to a new frequency. I left the graveyard selling full of fancy. Bring your homie with transparency. My blood type is no negative. But I'm positive the dark ain't deep. Just switch your light on when we hit the streets. Truly what I see is all I keep. My sights are set in higher times. And my eyes can see in 3D. Make it bright and I see 360. I can get you, but you can't get me. [Hook]. [Hook 2]. Yeah you keep on telling me you wanna have it all. Tell me what for. Yeah you keep on telling me you wanna have it all. Tell me what for. [Verse 3]. Cash and Kashmir, gold in Zaier. I got a new want from over there. You can drink a mint tea by the Red Sea. As you're living out whose fantasy. Yeah the sun the moon are both. Hitting the hood and the heat's too hot to be cool. Yeah I'm sailing my bed to a better man school. And it's two in the afternoon. We already bullet-proof we got a big crew. And we're running on a force that's true. We don't fear you wear up-to-date shoes. Or fall for the point of view. [Hook]. [Hook 2]. [Outro]. What d'you want it all for?. What d'you want it all for?"
Far Far,"Time got me feeling emotions. Why you always digging on my nerve?. I feel weak, when I say ""please"" you keep on. Does breaking me make you feel so strong?. I go give, show you how low I go. Playa boy go 'head and be that macho. Power up that blade on that chainsaw. Go cut me down and I'm still gon grow. Ahh ahhh ahh. Yeah, he left me, yeah. To go far far away. Coz yesterday I met a girl from Warsaw. She walked like a turtle with a saw paw. Why don't they make some kinda new law. That stops making a religioon out of war?. Yeah, happy you know lots of useless info. Keep ticking like a brain on a robot. But I do know some things you don't know. That people you hate come back for more. Ahh ahhh ahh. Yeah, he left me, yeah. To go far far away. A tug of war with me and he was called for. Like he was iced tea, I was always pom more. But you broke me when you act like you want war. Coz my strength makes you feel insecure. Now here we go, we bouncing like a pinball. I let him go so he can go paint time gold. Why don't we live for that love though?. Or does money still drive you a whole lot more?"
Finally,We got truth and that's how it's gonna be. Cuz I'm free I'm a freak. I can see what's real and fantasy. What you believe? You gotta see. Life on the planet's university. Underneath my treble. I can find me the treble-er. And underneath my case. I can find me the bass. We get through we got truth and that's how it's gonna be. Finally ah eeah ah. Cuz I'm free and I'm a freak. All the people alove? We're trying to keep. We get deep in this tree and we're never gonna stay asleep. Finally what haters say about me don't worry me. I keep it movin forward to what's ahead of me. You're gonna see I'm gonna be. And you're gonna remember me. Now there's nothing in this life that's guaranteed. That's why we get high on reality. Memories visa? Work and money and stay happy. Finally life on the planet's university. You get stronger university. When you meet it's easier. Life's just a bittersweet symphony
Fire Fire,"Lyric by: Larissa Springger. Growin up, Brewin Up. Guerilla gettin trained up. look out look out. From over the Rooftop. Growin up, Brewin Up. Guerilla gettin trained up. Look out Look out. From over the rooftop. Competition coming up now. Load up,. Aim,. Fire Fire,. Pop. Competition coming up now. Load up,. Aim,. Fire Fire,. Pop. Row Da Boat - Straight to da ocean. Give 'im a run - A run at his own game. Signal the plane - An' I landed on the runway. A survivor, independant foreigner. First your beats had me running to the running man. Then your chat had me wanna do the bogie man. click suits and booted in the timberland. Freakin out to Missy on a Timbaland. . Growin up, Brewin Up. Guerilla gettin trained up. Look out Look out. From over the rooftop. Growin up, Brewin Up. Guerilla gettin trained up. Look out Look out. From over the rooftop. . Competition coming up now. Load up,. Aim,. Fire Fire,. Pop. Competition coming up now. Load up,. Aim,. Fire Fire,. Pop. You shoulda been good to me. Then I wouldn't get so rowdy rowdy. You shoulda kept ya eye on me. Then I wouldn't get so baddy baddy. Whether you are.... Swinging out to Swing beat. Laying low and jacking-up to Lou Reed. Chasin out to Pixies and the Beasties. Doin aceed with Hair-Coloured Geek Freaks. FFWD onto the' 04. Got my own flow get you to the dance floor. Little mamma doin the booty rolls. crump clowns got me rootin for the linos"
Fly Pirate,"Flip all that. Tell me the shit like this is where the cools at. And just drop that. Fly, fly pirate, fly pirate. Fly pirate. Coming to ya direct. Dropped in the map. Navigate like a pilot. See the sky. See the birds. See the sky. See the birds. Fly, fly pirate, fly pirate. Every stair. Every door. Every door. Every floor. Fly, fly pirate, fly pirate"
Foreign Friend,"[Dexta Daps:]. I'ma treat you like my best friend. Oh oh oh oh oh oh oh. I'ma treat you like my best friend. Oh oh oh oh oh oh oh. Yeah!. [M.I.A.:]. There ain't nothing to it. With the friend I keep it cool with. Love it, we been through it. Stick it like glue, now chew it. Bad girls, hands up. Ride or die how we feel it. Pull me closer if you think you can hang. If you can't then screw it. Gonna be your best friend. Gonna make that shit trend. I'm gonna be your foreign friend all the way to the end. [Dexta Daps:]. I'ma treat you like my best friend. Oh oh oh oh oh oh oh. I'ma need you like your best friend. Oh oh oh oh oh oh oh. I'ma treat you like my best friend. Oh oh oh oh oh oh oh. I'ma squeeze you like my best friend. (Go best friend, go best friend). Oh oh oh oh oh oh oh. Yeah!. [M.I.A.:]. You can be my best friend. You know too much to be a foe. You were there from before. In the days when I had no dough. Break bread, watch Breaking Bad. Always there when I break up bad. In bed, feeling so sad. You were always there as a comrade. I know you think like me. Life ain't easy for the people like we. Say life's a box of chocolates. We say who packed it, do you feel me?. What you do's none of my business. But I want you to make me a witness. Wanna witness the greatness. Cause we best friends through health and sickness. Gonna be your best friend. Gonna make that shit trend. I'm gonna be your foreign friend all the way to the end. [Dexta Daps:]. I'ma treat you like my best friend. Oh oh oh oh oh oh oh. I'ma treat you like your best friend. Oh oh oh oh oh oh oh"
Freedom Skit,Freedom fightin' dad. Bombed his pad. Called him a terror. Put him on wanted ads. Freedom fightin' dad. Bombed his pad. Called him a terror. Put him on wanted ads. Daddy. M.I.A.. Missing in action. Gone to start. A revolution. Freedom fighter got injection. He no act. He got no reaction. M.I.A.. Missing in action. Gone to start. A revolution. Freedom fighter got injection. He no act. He got no reaction
Freedun (Feat. ZAYN),"I'm a swagger man. Rolling in my swagger van. From the People's Republic Of Swagistan. Free-de-de-dum, free-dom. Free-de-de-dum, free-dom. Free-de-de-dum, free-dom. I'm M. I. A. , ay. I don't need any audition. I just got my own little mission. A crew bigger than a politician. Yeah, history is just a competition. Do you wanna sign my petition?. It's for the people with dedication. Some people fuck it up, technications. Refugee learns about patience. Sometimes I have many visions. I don't even need a religion. I'm a new frontier, horizons. Yeah, I sell this shit to the thousands. Even aliens see the presentation. Yeah, tune up the dial on the station. And think of me sort of like Tarzan. And I'm swinging this beat, salvation. [Zayn]. All the stars are still shining. But you're the only one I see. I can feel when your heart beats, yeah. But you can't keep your eyes off me. Free-de-de-dum, free-dom. Free-de-de-dum, free-dom. Free-de-de-dum, free-dom. Free-de-de-dum, free-dom. Download it on the DVD, download it on the phone. If you don't catch them, then baby I'm gone. Send me your money, and I will send you my song. What you get is perfect to turn me life-long. Lara Croft is soft when it comes my stuff. She's made up, I'm real, that's enough. Dinosaurs died and I'm still strong. A little bit of fun, yeah, I don't see the wrong. This song is so good, yeah I waited too long. I rape that button just to play this song. Whose world is this?. The world is mine so bring it on. [Zayn]. All the stars are still shining. But you're the only one I see. I can feel when your heart beats, yeah. But you can't keep your eyes off me. Free-de-de-dum, free-dom. Free-de-de-dum, free-dom. Free-de-de-dum, free-dom. Free-de-de-dum, free-dom. I am singing my song. You're gonna sing my song tonight. Tonight you're gonna sing my song. Are you gonna sing my song tonight?. You're gonna sing my song oh"
Galang,"Lyric by: Larissa Springger. [2x]london calling. speak the slang now. boys say wha. come on girls say what, say wha. slam, galang galang galang.... shotgun, get down. get down, get down, get down. too late, you down. d-d-d-down. ta na ta na ta na. blaze a blaze (galang a lang a lang lang). purple haze (galang a lang a lang lang). blaze a blaze (galang a lang a lang lang). purple haze (galang a lang a lang lang). [2x]who the hell is holding you in the bmw. how the hell he find you, 147'd you. the feds gon get you. pull the strings on the hood. 1 paranoid youth blazin' thru the hood. blaze a blaze (galang a lang a lang lang). purple haze (galang a lang a lang lang). blaze a blaze (galang a lang a lang lang). purple haze (galang a lang a lang lang). [2x]london calling. speak the slang now. boys say wha. come on girls say what, say wha. [2x]they say. rivers gonna run though. work is gonna save you. pray and you will pull through. suck a dick'll help you. don't let em get to you. if he's got 1 you get 2. backstab your crew. sell it i could sell you. [4x]blaze a blaze (galang a lang a lang lang). purple haze (galang a lang a lang lang)"
Gen -N-E-Y,You think you're bad. You think you're so fucking cool. Generation N E Y we're already dead. If you don't give a fuck then I don't give a damn. but down with the scene that makes it so numb. I'm in the parking lot there's not a lot I've got. Some pig on a Harley trying to sell me pot. I come and shut the doors their tinted glass door. Another stupid chore as I'm on the wet floor. You can have my money but you can't have me [x4]. Show me buy me to me ship me tell me wind me start with me. You can have my money but you can't have me. Here's my money give me shit I don't need. To me what you say I need is just so unnecessary. You can have my money but you can't have me [x4]. You think you're bad. You think you're so fucking cool. Generation N E Y we're already dead. If you don't give a fuck then I don't give a damn. But down with the scene that makes it so numb. [x2]. Gas stop party shop any kind of cake shop. Gold shop cheese shop any kind of clothes shop. Alkie pop pizza pop any kind of pill shop. You could bring me anything but nothing's really gonna top. [x2]. You can have my money but you can't have me [x4]. Show me buy me to me ship me tell me wind me start with me. You can have my money but you can't have me. Here's my money give me shit I don't need. To me what you say I need is just so unnecessary. You can have my money but you can't have me [x8]
Gen-N-E-Y,You think you're bad. You think you're so fucking cool. Generation n e y we're already dead. If you don't give a fuck then I don't give a damn. But down with the scene that makes it so numb. I'm in the parking lot there's not a lot I've got. Some pig on a harley trying to sell me pot. I come and shut the doors their tinted glass door. Another stupid chore as I'm on the wet floor. You can have my money but you can't have me (x4). Show me buy me to me ship me tell me wind me start with me. You can have my money but you can't have me. Here's my money give me shit I don't need. To me what you say I need is just so unnecessary. You can have my money but you can't have me (x4). You think you're bad. You think you're so fucking cool. Generation n e y we're already dead. If you don't give a fuck then I don't give a damn. But down with the scene that makes it so numb. (x2). Gas stop party shop any kind of cake shop. Gold shop cheese shop any kind of clothes shop. Alkie pop pizza pop any kind of pill shop. You could bring me anything but nothing's really gonna top. (x2). You can have my money but you can't have me (x4). Show me buy me to me ship me tell me wind me start with me. You can have my money but you can't have me. Here's my money give me shit I don't need. To me what you say I need is just so unnecessary. You can have my money but you can't have me (x8)
