Sign of the Times (Harry Styles cover),"Just stop your crying. It's a sign of the times. Welcome to the final show. Hope you're wearing your best clothes. You can't bribe the door on your way to the sky. You look pretty good down here. But you ain't really good. We never learn, we've been here before. Why are we always stuck and running from. The bullets?. The bullets. We never learn, we've been here before. Why are we always stuck and running from. The bullets?. The bullets. Just stop your crying. It's a sign of the times. We gotta get away from here. We gotta get away from here. Just stop your crying. It will be alright. They told me that the end is near. We gotta get away from here. Just stop your crying. Have the time of your life. Breaking through the atmosphere. Things are pretty good from here. Remember everything will be alright. We can meet again somewhere. Somewhere far away from here. We never learn, we've been here before. Why are we always stuck and running from. The bullets?. The bullets. We never learn, we've been here before. Why are we always stuck and running from. The bullets?. The bullets. Just stop your crying. It's a sign of the times. We gotta get away from here. We gotta get away from here. Stop your crying, baby. It will be alright. They told me that the end is near. We gotta get away from here. We never learn, we've been here before. Why are we always stuck and running from. The bullets?. The bullets. We never learn, we've been here before. Why are we always stuck and running from. The bullets?. The bullets. We don't talk enough. We should open up. Before it's all too much. Will we ever learn?. We've been here before. It's just what we know. Stop your crying, baby. It's a sign of the times. We gotta get away. We got to get away. We got to get away. We got to get away. We got to get away. We got to, we got to. We got to, we got to. We got to, we got to"
Stay (Rihanna cover),"All along it was a fever. A cold sweat hot-headed believer. I threw my hands in the air and said: Show me something. He said, if you dare come a little closer. Round and around and around and around we go. Ohh, now tell me now tell me now tell me now you know. Not really sure how to feel about it. Something in the way you move. Makes me feel like I can't live without you. It takes me all the way. I want you to stay. It's not much of a life you're living. It's not just something you take, it's given. Round and around and around and around we go. Ohh, now tell me now tell me now tell me now you know. Not really sure how to feel about it. Something in the way you move. Makes me feel like I can't live without you. It takes me all the way. I want you to stay. Ohh, the reason I hold on. Ohh, 'cause I need this hole gone. Funny you're the broken one but I'm the only one who needed saving. 'Cause when you never see the light, it's hard to know which one of us is caving. Not really sure how to feel about it. Something in the way you move. Makes me feel like I can't live without you. It takes me all the way. I want you to stay, stay. I want you to stay, ohh"
When I Was Your Man (Bruno Mars cover),"Same bed, but it feels just a little bit bigger now. Our song on the radio, but it don't sound the same. When our friends talk about you. all that it does is just tear me down. 'Cause my heart breaks a little when I hear your name. It all just sounds like, uh, uh, uh, uh, uh. Hmm, too young, too dumb to realize. That I should've bought you flowers and held your hand. Should've gave you all my hours when I had the chance. Take you to every party. 'cause all you wanted to do was dance. Now my baby's dancing. but she's dancing with another man. My pride, my ego, my needs and my selfish ways. Caused a good strong woman like you to walk out my life. Now I never, never get to clean up the mess I made, oh. And it haunts me every time I close my eyes. It all just sounds like, uh, uh, uh, uh, uh. Hmm, too young, too dumb to realize. That I should've bought you flowers and held your hand. Should've gave you all my hours when I had the chance. Take you to every party. 'cause all you wanted to do was dance. Now my baby's dancing. but she's dancing with another man. Although it hurts, I'll be the first to say that I was wrong. Oh, I know I'm probably much too late. To try and apologize for my mistakes. But I just want you to know. I hope he buys you flowers, I hope he holds your hand. Give you all his hours when he has the chance. Take you to every party. 'cause I remember how much you loved to dance. Do all the things I should've done. when I was your man. Do all the things I should've done. when I was your man"
"Sunday, Bloody Sunday","I can't believe the news today. I can't close my eyes and make it go away. How long. How long must we sing this song?. How long, how long?. Tonight we can be as one. Tonight. Broken bottles under children's feet. And bodies strewn across a dead end street. But I won't heed the battle call. It puts my back up, puts my back up against the wall. Sunday, bloody sunday. Sunday, bloody sunday. Sunday, bloody sunday. Sunday, bloody sunday. And the battle's just begun. There's many lost but tell me who has won?. The trenches dug within our hearts. And mothers, children, brothers, sisters torn apart. Sunday, bloody sunday. Sunday, bloody sunday. How long. How long must we sing this song?. How long, how long?. Tonight we can be as one. Tonight. I wipe your tears away. I wipe your tears away. I wipe your tears away. (Sunday, bloody sunday). I wipe your tears away. (Sunday, bloody sunday)"
This Love,I was so high I did not recognize. The fire burning in her eyes. The chaos that controlled my mind. Whispered goodbye and she got on a plane. Never to return again. But always in my heart. This love has taken its toll on me. She said Goodbye too many times before. And her heart is breaking in front of me. I have no choice cause I won't say goodbye anymore. I tried my best to feed her appetite. Keep her coming every night. So hard to keep her satisfied. Kept playing love like it was just a game. Pretending to feel the same. Then turn around and leave again. This love has taken its toll on me. She said Goodbye too many times before. And her heart is breaking in front of me. I have no choice cause I won't say goodbye anymore. I'll fix these broken things. Repair your broken wings. And make sure everything's alright. My pressure on your hips. Sinking my fingertips. Into every inch of you. Cause I know that's what you want me to do. This love has taken its toll on me. She said Goodbye too many times before. And her heart is breaking in front of me. I have no choice cause I won't say goodbye anymore. This love has taken its toll on me. She said Goodbye too many times before. And my heart is breaking in front of me. She said Goodbye too many times before. This love has taken its toll on me. She said Goodbye too many times before. And her heart is breaking in front of me. I have no choice cause I won't say goodbye anymore...
Don't Let Me Down,"Nobody ever loved me like she does. OOh, she does, yes, she does. And if somebody loved me like she do me. She do me, yes, she does. Don't let me down, don't let me down. Don't let me down, don't let me down. I'm in love for the first time. Don't you know it's gonna last?. I'ts a love that lasts forever. It's a love that has no past. Don't let me down, don't let me down. Don't let me down, don't let me down. And from the first time that she really done me. OOh, she done me, she done me good. I gues nobody ever really done me. Ooh, she done me, she done me good. Don't let me down, don't let me down. Don't let me down, don't let me down"
Suddenly I See,"Her face is a map of the world, is a map of the world. You can see she's a beautiful girl, she's a beautiful girl. And everything around her is a silver pool of light. People who surround her feel the benefit of it. It makes you calm. She'll hold you captivated in her palm. Suddenly I see (suddenly I see). This is what I wanna be. Suddenly I see (suddenly I see). Why the hell it means so much to me. Suddenly I see (suddenly I see). This is what I wanna be. Suddenly I see (suddenly I see). Why the hell it means so much to me. I feel like walking the world, like walking the world. You can hear she's a beautiful girl, she's a beautiful girl. She fills up every corner like she's born. In black and white. Makes you feel warmer when you're trying to remember. What you heard. She likes to leave you hanging on a word. Suddenly I see (suddenly I see). This is what I wanna be. Suddenly I see (suddenly I see). Why the hell it means so much to me. Suddenly I see (suddenly I see). This is what I wanna be. Suddenly I see (suddenly I see). Why the hell it means so much to me. And she's taller than most, and she's looking at me. I can see her eyes looking from the page in the magazine. She makes me feel like I could be a tower,. Big strong tower yeah. The power to be. The power to give. The power to see, yeah, yeah. She got the power to be. The power to give. The power to see, yeah, yeah. The power to be. The power to give. The power to see, yeah, yeah. She got the power to be. The power to give. The power to see, yeah, yeah. Suddenly I see. This is what I wanna be. Suddenly I see. Why the hell it means so much to me. Suddenly I see. This is what I want to be. Suddenly I see. Why the hell it means so much to me"
I Feel Good,"Whooooau!. I feel good, I knew that I would now. I feel good, I knew that I would now. So good, so good, I got you. I feel nice, like sugar and spice. I feel nice, like sugar and spice. So nice, so nice, I got you. When I hold you, in my arms. I know that I can't do no wrong. And when I hold you in my arms. My love won't do you no harm!!. I feel good, I knew that I would now. I feel good, I knew that I would now. So good, so good, I got you. I feel nice, like sugar and spice. I feel nice, like sugar and spice. So nice, so nice, I got you. When I hold you, in my arms. I know that I can't do no wrong. and when I hold you in my arms. My love can't do me no harm!!. I feel good... I feel good, I knew that I would now. So good, so good, I got you. So good, so good, I got you. So good, so good, I got you"
Mercedes Benz,"Oh Lord, won't you buy me a Mercedes Benz ?. My friends all drive Porsches, I must make amends.. Worked hard all my lifetime, no help from my friends,. So Lord, won't you buy me a Mercedes Benz ?. Oh Lord, won't you buy me a color TV ?. Dialing For Dollars is trying to find me.. I wait for delivery each day until three,. So oh Lord, won't you buy me a color TV ?. Oh Lord, won't you buy me a night on the town ?. I'm counting on you, Lord, please don't let me down.. Prove that you love me and buy the next round,. Oh Lord, won't you buy me a night on the town ?. Everybody!. Oh Lord, won't you buy me a Mercedes Benz ?. My friends all drive Porsches, I must make amends,. Worked hard all my lifetime, no help from my friends,. So oh Lord, won't you buy me a Mercedes Benz ?. That's it!"
Crazy,"A man decides after seventy years. That what he goes there for, is to unlock the door. While those around him criticize and sleep. And through a fracture on a breaking wall. I see you my friend, and touch your face again. Miracles will happen as we trip. But we're never gonna survive, unless. We get a little crazy. No we're never gonna survive, unless. We are a little. Crazy. Are the people walking through my head. One of them got a gun, to shoot the other one. And yet together they were friends at school. Ohh, get it, get it, get it, get it no no!. If all were there when we first took the pill. Then maybe, then maybe, then maybe, then maybe. Miracles will happen as we speak. But we're never gonna survive unless. We get a little crazy. No we're never gonna survive unless. We are a little. No no, never survive. Unless we get a little. Bit. In a sky full of people, only some want to fly. Isn't that crazy?. In a world full of people, only some want to fly. But we're never gonna survive. Unless we get a little crazy. No we're never gonna to survive. Unless we are a little. But we're never gonna survive. Unless, we get a little. No we're never gonna to survive. Unless, we are a little"
Don't Let Me Down,"Nobody ever loved me like she does. OOh, she does, yes, she does. And if somebody loved me like she do me. She do me, yes, she does. Don't let me down, don't let me down. Don't let me down, don't let me down. I'm in love for the first time. Don't you know it's gonna last?. I'ts a love that lasts forever. It's a love that has no past. Don't let me down, don't let me down. Don't let me down, don't let me down. And from the first time that she really done me. OOh, she done me, she done me good. I gues nobody ever really done me. Ooh, she done me, she done me good. Don't let me down, don't let me down. Don't let me down, don't let me down"
Fantasy,"Every man has a place. In his heart there's a space. And the world can't erase his fantasies. Take a ride in the sky. On our ship, fantasize. All your dreams will come true right away. And we will live together. Until the twelfth of never. Our voices will ring forever, as one. Every thought is a dream. Rushing by in a stream. Bringing life to the kingdom of doing. Take a ride in the sky. On our ship, fantasize. All your dreams will come true miles away. Our voices will ring together. Until the twelfth of never. We all will live love forever, as one. Come to see victory. In a land called fantasy. Loving life, a new degree. Bring your mind to everlasting liberty. As one, come to see victory. In a land called fantasy. Loving life for you and me. To behold, to your soul is ecstasy. You will find other kind. That has been in search of you. Many lives has brought you to. Recognize, it's your life now in review. And as you stay for the play. Fantasy has in store for you. A glowing light will see you through. It's your day, shining day. All your dreams come true"
Freedom,"I won't let you down. I will not give you up. Gotta have some faith in the sound. It's the one good thing that I've got. I won't let you down. So please don't give me up. Because I would really, really love to stick around. Heaven knows I was just a young boy. Didn't know what I wanted to be. I was every little hungry schoolgirl's pride and joy. And I guess it was enough for me towin the race?. A prettier face!. Brand new clothes and a big fat place. On your rock and roll Tv. But today the way I play the game is not the same. No way. Think I'm gonna get me some happy. I think there's something you should know. I think it's time I told you so. There's something deep inside of me. There's someone else I've got to be. Take back your picture in a frame. Take back your singing in the rain. I just hope you understand. Sometimes the clothes do not make the man. All we have to do now. Is take these lies. and make them true somehow. All we have to see. Is that I don't belong to you. And you don't belong to me. Freedom, freedom, freedom. You've gotta give for what you take. Freedom, freedom, freedom. You've gotta give for what you take. Heaven knows we sure had some fun boy. What a kick just a buddy and me. We had every big shot good-time band on the run boy. We were living in a fantasy. We won the race. Got out of the place. I went back home got a brand new face. For the boys on Mtv. But today the way I play the game has got to change. Oh yeah. Now I'm gonna get myself happy. I think there's something you should know. I think it's time I stopped the show. There's something deep inside of me. There's someone I forgot to be. Take back your picture in a frame. Don't think that I'll be back again. I just hope you understand. Sometimes the clothes do not make the man. All we have to do now. Is take these lies. and make them true somehow. All we have to see. Is that I don't belong to you. And you don't belong to me. Freedom, freedom, freedom. You've gotta give for what you take. Freedom, freedom, freedom. You've gotta give for what you take. Well it looks like the road to heaven. But it feels like the road to hell. When I knew which side my bread was buttered. I took the knife as well. Posing for another picture. Everybody's got to sell. But when you shake your ass. They notice fast. And some mistakes were built to last. That's what you get. I say that's what you get. That's what you get for changing your mind. And after all this time. I just hope you understand. Sometimes the clothes do not make the man. I'll hold on to my freedom. May not be what you want from me. Just the way it's got to be. Lose the face now. I've got to live"
Girl On Fire,"She's just a girl, and she's on fire. Hotter than a fantasy. Lonely like a highway. She's living in a world, and it's on fire. Feeling the catastrophe, but she knows she can fly away. Oh, she got both feet on the ground. And she's burning it down. Oh, she got her head in the clouds. And she's not backing down. This girl is on fire. This girl is on fire. She's walking on fire. This girl is on fire. Looks like a girl, but she's a flame. So bright, she can burn your eyes. Better look the other way. You can try but you'll never forget her name. She's on top of the world. Hottest of the hottest girls say. Oh, we got our feet on the ground. And we're burning it down. Oh, got our head in the clouds. And we're not coming down. This girl is on fire. This girl is on fire. She's walking on fire. This girl is on fire. Everybody stands, as she goes by. Cause they can see the flame that's in her eyes. Watch her when she's lighting up the night. Nobody knows that she's a lonely girl. And it's a lonely world. But she gon' let it burn, baby, burn, baby. This girl is on fire. This girl is on fire. She's walking on fire. This girl is on fire. Oh, oh, oh. She's just a girl, and she's on fire"
Hotel California,"On a dark desert highway. Cool wind in my hair. Warm smell of colitas. Rising up through the air. Up ahead in the distance. I saw a shimmering light. My head grew heavy and my sight grew dim. I had to stop for the night. There she stood in the doorway. I heard the mission bell. And I was thinking to myself. This could be heaven or this could be hell. Then she lit up a candle. And she showed me the way. There were voices down the corridor. I thought I heard them say. Welcome to the hotel calif誣rnia. Such a lovely place. Such a lovely face. Plenty of room at the hotel calif誣rnia. Any time of year. You can find it here. Her mind is tiffany-twisted. She got the mercedes-benz. She got a lot of pretty, pretty boys. That she calls friends. How they dance in the courtyard. Sweet summer sweat. Some dance to remember. Some dance to forget. So I called up the captain. Please, bring me my wine. He said. We haven't had that spirit here since. Nineteen sixty-nine. And still those voices. Are calling from far away. Wake you up in the middle of the night. Just to hear them say. Welcome to the hotel calif誣rnia. Such a lovely place. Such a lovely face. We're livin' it up at the hotel california. Any time of year. You can find it here. Welcome to the hotel calif誣rnia. Such a lovely place. Such a lovely face. We're livin' it up at the hotel california. What a nice surprise. Bring your alibis"
I Feel Good,"Whooooau!. I feel good, I knew that I would now. I feel good, I knew that I would now. So good, so good, I got you. I feel nice, like sugar and spice. I feel nice, like sugar and spice. So nice, so nice, I got you. When I hold you, in my arms. I know that I can't do no wrong. And when I hold you in my arms. My love won't do you no harm!!. I feel good, I knew that I would now. I feel good, I knew that I would now. So good, so good, I got you. I feel nice, like sugar and spice. I feel nice, like sugar and spice. So nice, so nice, I got you. When I hold you, in my arms. I know that I can't do no wrong. and when I hold you in my arms. My love can't do me no harm!!. I feel good... I feel good, I knew that I would now. So good, so good, I got you. So good, so good, I got you. So good, so good, I got you"
Jingle Bell Rock,"Jingle bell, jingle bell, jingle bell rock. Jingle bells swing and jingle bells ring. Snowing and blowing in bushels of fun. Now the jingle hop has begun. Jingle bell. Jingle bell. Jingle bell rock. Jingle bells chime in jingle bell time. Dancing and prancing in Jingle Bell Square. In the frosty air. What a bright time. It's the right time. To rock the night away. Jingle bell time is a swell time. To go gliding in a one-horse sleigh. Giddy-up jingle horse. Pick up your feet. Jingle around the clock. Mix and a-mingle in the jingling beat. That's the jingle bell rock. Jingle bell, jingle bell, jingle bell rock. Jingle bells swing and jingle bells ring. Snowing and blowing in bushels of fun. Now the jingle hop has begun. Jingle bell. Jingle bell. Jingle bell rock. Jingle bells chime in jingle bell time. Dancing and prancing in Jingle Bell Square. In the frosty air. What a bright time. It's the right time. To rock the night away. Jingle bell time is a swell time. To go gliding in a one-horse sleigh. Giddy-up jingle horse. Pick up your feet. Jingle around the clock. Mix and a-mingle in the jingling beat. That's the jingle bell. That's the jingle bell. That's the jingle bell rock!"
Mercedes Benz,"Oh Lord, won't you buy me a Mercedes Benz ?. My friends all drive Porsches, I must make amends.. Worked hard all my lifetime, no help from my friends,. So Lord, won't you buy me a Mercedes Benz ?. Oh Lord, won't you buy me a color TV ?. Dialing For Dollars is trying to find me.. I wait for delivery each day until three,. So oh Lord, won't you buy me a color TV ?. Oh Lord, won't you buy me a night on the town ?. I'm counting on you, Lord, please don't let me down.. Prove that you love me and buy the next round,. Oh Lord, won't you buy me a night on the town ?. Everybody!. Oh Lord, won't you buy me a Mercedes Benz ?. My friends all drive Porsches, I must make amends,. Worked hard all my lifetime, no help from my friends,. So oh Lord, won't you buy me a Mercedes Benz ?. That's it!"
Rock And Roll,"It's been a long time since I rock and rolled,. It's been a long time since I did the Stroll.. Ooh, let me get it back, let me get it back,. Let me get it back, baby, where I come from.. It's been a long time, been a long time,. Been a long lonely, lonely, lonely, lonely, lonely time. Yes it has.. It's been a long time since the book of love,. I can't count the tears of a life with no love.. Carry me back, carry me back,. Carry me back, baby, where I come from.. It's been a long time, been a long time,. Been a long lonely, lonely, lonely, lonely, lonely time.. Seems so long since we walked in the moonlight,. Making vows that just can't work right.. Open your arms, opens your arms,. Open your arms, baby, let my love come running in.. It's been a long time, been a long time,. Been a long lonely, lonely, lonely, lonely, lonely time."
Smells Like Teen Spirit,"(Chorus). Hello, hello,hello,how low. Hello,hello, hello,how low. Hello,hello,hello,how low. Hello,hello,hello...... With the lights out its less dangerous. Here we are now entertain us. I feel stupid, and contagious. Here we are now entertain us. A mulatto, An albino, A mosquito. My libido. Yeah!. Hey......Yay!. I'm worse at what I do best. And for this gift I feel blessed. Our little group has always been. And always will until the end. Hello, hello,hello,how low. Hello,hello, hello,how low. Hello,hello,hello,how low. Hello,hello,hello...... And I forget just why I taste. Oh yeah, I guess it makes me smile. I found it hard it's hard to find. Well, whatever, nevermind. Hello, hello,hello,how low?. Hello,hello, hello,how low?. Hello,hello,hello,how low?. Hello,hello,hello...... With the lights out it's less dangerous. Here, we are now, entertain us. I feel stupid, and contagious. Here, we are now entertain us. A mulatto, An albino, A mosquito. My libido. A denial (9x)"
Suddenly I See,"Her face is a map of the world, is a map of the world. You can see she's a beautiful girl, she's a beautiful girl. And everything around her is a silver pool of light. People who surround her feel the benefit of it. It makes you calm. She'll hold you captivated in her palm. Suddenly I see (suddenly I see). This is what I wanna be. Suddenly I see (suddenly I see). Why the hell it means so much to me. Suddenly I see (suddenly I see). This is what I wanna be. Suddenly I see (suddenly I see). Why the hell it means so much to me. I feel like walking the world, like walking the world. You can hear she's a beautiful girl, she's a beautiful girl. She fills up every corner like she's born. In black and white. Makes you feel warmer when you're trying to remember. What you heard. She likes to leave you hanging on a word. Suddenly I see (suddenly I see). This is what I wanna be. Suddenly I see (suddenly I see). Why the hell it means so much to me. Suddenly I see (suddenly I see). This is what I wanna be. Suddenly I see (suddenly I see). Why the hell it means so much to me. And she's taller than most, and she's looking at me. I can see her eyes looking from the page in the magazine. She makes me feel like I could be a tower,. Big strong tower yeah. The power to be. The power to give. The power to see, yeah, yeah. She got the power to be. The power to give. The power to see, yeah, yeah. The power to be. The power to give. The power to see, yeah, yeah. She got the power to be. The power to give. The power to see, yeah, yeah. Suddenly I see. This is what I wanna be. Suddenly I see. Why the hell it means so much to me. Suddenly I see. This is what I want to be. Suddenly I see. Why the hell it means so much to me"
"Sunday, Bloody Sunday","I can't believe the news today. I can't close my eyes and make it go away. How long. How long must we sing this song?. How long, how long?. Tonight we can be as one. Tonight. Broken bottles under children's feet. And bodies strewn across a dead end street. But I won't heed the battle call. It puts my back up, puts my back up against the wall. Sunday, bloody sunday. Sunday, bloody sunday. Sunday, bloody sunday. Sunday, bloody sunday. And the battle's just begun. There's many lost but tell me who has won?. The trenches dug within our hearts. And mothers, children, brothers, sisters torn apart. Sunday, bloody sunday. Sunday, bloody sunday. How long. How long must we sing this song?. How long, how long?. Tonight we can be as one. Tonight. I wipe your tears away. I wipe your tears away. I wipe your tears away. (Sunday, bloody sunday). I wipe your tears away. (Sunday, bloody sunday)"
This Love,I was so high I did not recognize. The fire burning in her eyes. The chaos that controlled my mind. Whispered goodbye and she got on a plane. Never to return again. But always in my heart. This love has taken its toll on me. She said Goodbye too many times before. And her heart is breaking in front of me. I have no choice cause I won't say goodbye anymore. I tried my best to feed her appetite. Keep her coming every night. So hard to keep her satisfied. Kept playing love like it was just a game. Pretending to feel the same. Then turn around and leave again. This love has taken its toll on me. She said Goodbye too many times before. And her heart is breaking in front of me. I have no choice cause I won't say goodbye anymore. I'll fix these broken things. Repair your broken wings. And make sure everything's alright. My pressure on your hips. Sinking my fingertips. Into every inch of you. Cause I know that's what you want me to do. This love has taken its toll on me. She said Goodbye too many times before. And her heart is breaking in front of me. I have no choice cause I won't say goodbye anymore. This love has taken its toll on me. She said Goodbye too many times before. And my heart is breaking in front of me. She said Goodbye too many times before. This love has taken its toll on me. She said Goodbye too many times before. And her heart is breaking in front of me. I have no choice cause I won't say goodbye anymore...
Valerie,"Well sometimes I go out by myself. And I look across the water. And I think of all the things, what you're doing. And in my head I paint a picture. 'Cause since I've come on home. Well my body's been a mess. And I miss your ginger hair. And the way you like to dress. Won't you come on over. Stop making a fool out of me. Why won't you come on over Valerie?. Valerie. Valerie. Valerie. Did you have to go to jail?. Put your house up on for sale. did you get a good lawyer?. I hope you didn't catch a tan. I hope you'll find the right. Man who'll fix it for you. Are you shoppin' anywhere. Changed the colour of you hair, are you busy?. And did you have to pay the fine?. You were dodging all the time. are you still dizzy?. 'Cause since I've come on home. Well my body's been a mess. And I miss your ginger hair. And the way you like to dress. Won't you come on over. Stop making a fool out of me. Why won't you come on over Valerie?. Valerie. Valerie. Valerie. Well sometimes I go out by myself. And I look across the water. And I think of all the things, what you're doing. And in my head I make a picture. 'Cause since I've come on home. Well my body's been a mess. And I miss your ginger hair. And the way you like to dress. Won't you come on over. Stop making a fool out of me. Why won't you come on over Valerie?. Valerie. Valerie. Valerie"
Wake Me Up,"Feeling my way through the darkness. Guided by a beating heart. I can't tell where the journey will end. But I know where to start. They tell me I'm too young to understand. They say I'm caught up in a dream. Well, life will pass me by if I don't open up my eyes. Well, that's fine by me. So wake me up when it's all over. When I'm wiser and I'm older. All this time I was finding myself. And I didn't know I was lost. So wake me up when it's all over. When I'm wiser and I'm older. All this time I was finding myself. And I didn't know I was lost. I tried carrying the weight of the world. But I only have two hands. I hope I get the chance to travel the world. But I don't have any plans. I wish that I could stay forever this young. Not afraid to close my eyes. Life's a game made for everyone. And love is a prize. So wake me up when it's all over. When I'm wiser and I'm older. All this time I was finding myself. And I didn't know I was lost. So wake me up when it's all over. When I'm wiser and I'm older. All this time I was finding myself. And I didn't know I was lost. I didn't know I was lost. I didn't know I was lost. I didn't know I was lost. I didn't know I was lost"
Don't,"Don't, don't, that's what you say. Each time that I hold you this way. When I feel like this and I want to hold you. Baby, don't say don't. Don't, don't leave my embrace. For here in my arms is your place. When the night grows cold and. I want to hold you. Baby, don't say don't. If you think that this is just a game. I'm playing. If you think that I don't mean. Ev'ry word I'm saying. Don't, don't, don't, don't. Don't feel that way. I'm your love and yours I will stay. This you can believe. I will never leave you. Heaven knows I won't. Baby, don't say don't"
Deixa A Vida Me Levar (translation),"I've been. For almost everything in life. In terms of harbouring. I also hope my time. I confess that I am. From poor origin. But my heart is noble. That is what God made me .... And leave the life I lead. (Life takes me!). Let me take the life. (Life takes me!). Let me take the life. (Life takes me!). I am happy and I thank. For everything that God gave me .... I can only raise. Hands Pro sky. Thank and be faithful. At the destination that God has given me. If I have everything I need. With what I have, live. Mansinho From there I'll .... If the thing does not come out. The way I want. Nor do I despair. The business is no longer roll. And the trancos and precipices. There I'm going!. And I am happy and I thank. For everything that God gave me .... Let me take the life. (Life takes me!). Let me take the life. (Life takes me!). Let me take the life. (Life takes me!). I am happy and I thank. For everything that God gave me .... I've been. For almost everything in life. In terms of harbouring. I also hope my time. I confess that I am. From poor origin. But my heart is noble. That is what God made me .... Let me take the life. (Life takes me!). Let me take the life. (Life takes me!). Let me take the life. (Life takes me!). I am happy and I thank. For everything that God gave me .... I can only raise. Hands Pro sky. Thank and be faithful. At the destination that God has given me. If I have everything I need. With what I have, live. Mansinho From there I'll .... If the thing does not come out. The way I want. Nor do I despair. The business is no longer roll. And the trancos and precipices. There I'm going!. And I am happy and I thank. For everything that God gave me .... Let me take the life. (Life takes me!). Let me take the life. (Life takes me!). Let me take the life. (Life takes me!). I am happy and I thank. For everything that God gave me ... (5x)"
Little Bitty Pretty One,"LITTLE BITTY PRETTY ONE. JACKSON 5. . Hmmm, hmmm, hmmm hmm hmm. Hmmm, hmmm, hmmm hmm hmm. Hmmm, hmmm, hmmm hmm hmm. Hmmm, hmmm, hmmm hmm hmm. Hmmm, hmmm, hmmm hmm hmm. Hmmm, hmmm, hmmm hmm hmm. Hmmm, hmmm, hmmm hmm hmm. Hmmm, hmmm, hmmm hmm hmm. . oooh, oooh, pa, pa, pa, r諐. oooh, oooh, pa, pa, pa, r諐. oooh, oooh, pa, pa, pa, r諐. oooh, oooh, pa, pa, pa, r諐. . Oooh, little bitty pretty one. Come on and talk to me. Lovey dovey dovey one. Come sit down on my knee. oooh, oooh, pa, pa, pa, r諐. oooh, oooh, pa, pa, pa, r諐. oooh, oooh, pa, pa, pa, r諐. oooh, oooh, pa, pa, pa, r諐. . I'll tell you a history. Happened long time ago. Litte bitty pretty one. I've been watching you grow. . oooh, oooh, pa, pa, pa, r諐. oooh, oooh, pa, pa, pa, r諐. oooh, oooh, pa, pa, pa, r諐. oooh, oooh, pa, pa, pa, r諐. . Little bitty pretty one. Come on and talk to me. Lovey dovey dovey one. Come sit down on my knee. . (bum, bum, bum). (bum, bum, bum). (bum, bum, bum). Come on everybody. Let's put our hands together and sing along. Come on. Come on. I said come on. aah come on. . oooh, oooh, pa, pa, pa, r諐. oooh, oooh, pa, pa, pa, r諐. oooh, oooh, pa, pa, pa, r諐. oooh, oooh, pa, pa, pa, r諐. . I'll tell you a history. Happened long time ago. Litte bitty pretty one. I've been watching you grow. oooh, oooh, pa, pa, pa, r諐. oooh, oooh, pa, pa, pa, r諐. oooh, oooh, pa, pa, pa, r諐. oooh, oooh, pa, pa, pa, r諐. oooh, oooh, pa, pa, pa, r諐. oooh, oooh, pa, pa, pa, r諐. oooh, oooh, pa, pa, pa, r諐. oooh, oooh, pa, pa, pa, r諐"
Little Christmas Tree,I watch the snow flakes fall. against my window pane. and wonder if you. are watching snow flakes too. i take a walk downtown. to where you used to meet me. theres joy everywhere. but all thats waiting there. is just a little christmas tree. lookin sorta sad n lonely just like me. noone seems to care. they just went away. and left it standing there. all alone on christmas eve. i hear the christmas bells. the happy people singing. the songs of good cheer. that only brings me tears. i sadly close my eyes. and say a little prayer. you'll be waiting there for me. i look but all i see. is just a little christmas tree. lookin sorta sad n lonely just like me. noone seems to care. they just went away and left it standing there. all alone on christmas eve. this is the season of love. but im as sad as i can be. why did you have to leave me. oh little christmas tree. lookin sorta sad n lonely just like me. noone seems to care. they just went away. and left it standing there. all alone on christmas eve
